7.2406,14.011,10.611,-7.8276e-07,11.102,9.1967
7.1974,14.007,10.608,-8.2418e-08,11.127,9.1801
7.1542,14.004,10.605,-6.7935e-09,11.151,9.1635
7.1111,14,10.603,-3.2052e-07,11.175,9.147
7.068,13.997,10.6,-2.8822e-07,11.199,9.1304
7.025,13.994,10.598,8.9789e-07,11.223,9.1139
6.9819,13.99,10.595,-5.5625e-08,11.247,9.0974
6.9389,13.987,10.592,1.7855e-07,11.271,9.0809
6.896,13.983,10.59,6.5929e-07,11.296,9.0644
6.853,13.98,10.587,1.1189e-07,11.32,9.0479
6.8101,13.976,10.585,1.3817e-07,11.344,9.0314
6.7673,13.973,10.582,-1.5532e-07,11.368,9.0149
6.7244,13.969,10.579,-9.6959e-07,11.392,8.9984
6.6816,13.966,10.577,-6.4472e-07,11.416,8.982
6.6388,13.963,10.574,2.119e-07,11.44,8.9655
6.5961,13.959,10.572,-1.8338e-07,11.464,8.9491
6.5534,13.956,10.569,-3.3789e-07,11.488,8.9326
6.5107,13.952,10.566,3.0838e-07,11.512,8.9162
6.4681,13.949,10.564,-1.8375e-07,11.536,8.8998
6.4255,13.945,10.561,-4.7428e-07,11.56,8.8834
6.3829,13.942,10.559,1.6342e-08,11.584,8.867
6.3404,13.939,10.556,3.1785e-07,11.608,8.8506
6.2979,13.935,10.553,-5.276e-08,11.632,8.8342
6.2554,13.932,10.551,2.1423e-07,11.656,8.8178
6.213,13.928,10.548,1.0361e-06,11.68,8.8014
6.1706,13.925,10.546,2.2342e-07,11.704,8.7851
6.1282,13.922,10.543,7.4848e-08,11.728,8.7687
6.0859,13.918,10.541,1.2601e-07,11.752,8.7524
6.0436,13.915,10.538,3.2196e-07,11.776,8.7361
6.0014,13.911,10.535,-3.6591e-08,11.8,8.7198
5.9592,13.908,10.533,1.93e-07,11.824,8.7035
5.917,13.905,10.53,6.3004e-07,11.848,8.6872
5.8749,13.901,10.528,3.104e-07,11.872,8.6709
5.8328,13.898,10.525,2.8348e-08,11.896,8.6546
5.7907,13.894,10.522,9.1683e-08,11.919,8.6383
5.7487,13.891,10.52,-1.721e-07,11.943,8.622
5.7067,13.888,10.517,-3.3902e-07,11.967,8.6058
5.6648,13.884,10.515,4.1317e-08,11.991,8.5895
5.6229,13.881,10.512,2.492e-08,12.015,8.5733
5.581,13.877,10.51,-4.9496e-07,12.039,8.5571
5.5392,13.874,10.507,-1.0138e-06,12.063,8.5409
5.4974,13.871,10.505,-1.197e-07,12.086,8.5247
5.4557,13.867,10.502,7.6444e-08,12.11,8.5085
5.414,13.864,10.499,-3.4269e-07,12.134,8.4923
5.3724,13.861,10.497,-1.0864e-06,12.158,8.4761
5.3308,13.857,10.494,-5.6382e-07,12.182,8.4599
5.2892,13.854,10.492,2.6126e-07,12.206,8.4437
5.2477,13.85,10.489,-1.7732e-07,12.229,8.4276
5.2062,13.847,10.487,-7.0029e-07,12.253,8.4114
5.1648,13.844,10.484,-1.8549e-08,12.277,8.3953
5.1234,13.84,10.482,8.0752e-08,12.301,8.3792
5.082,13.837,10.479,-2.9905e-07,12.324,8.3631
5.0407,13.834,10.476,-6.2071e-07,12.348,8.347
4.9995,13.83,10.474,-2.9627e-07,12.372,8.3309
4.9583,13.827,10.471,1.7756e-07,12.395,8.3148
4.9171,13.824,10.469,-8.9668e-08,12.419,8.2987
4.876,13.82,10.466,-4.9431e-07,12.443,8.2826
4.8349,13.817,10.464,-4.2394e-07,12.467,8.2666
4.7939,13.813,10.461,-2.3466e-09,12.49,8.2505
4.753,13.81,10.459,1.0015e-07,12.514,8.2345
4.712,13.807,10.456,-1.4895e-07,12.538,8.2184
4.6712,13.803,10.454,1.9822e-07,12.561,8.2024
4.6303,13.8,10.451,-5.944e-08,12.585,8.1864
4.5896,13.797,10.449,7.4268e-08,12.609,8.1704
4.5489,13.793,10.446,3.3477e-07,12.632,8.1544
4.5082,13.79,10.443,9.1477e-07,12.656,8.1384
4.4676,13.787,10.441,2.0972e-07,12.679,8.1224
4.427,13.783,10.438,-9.8531e-08,12.703,8.1064
4.3865,13.78,10.436,-1.3808e-07,12.727,8.0905
4.3461,13.777,10.433,-3.424e-07,12.75,8.0745
4.3057,13.773,10.431,3.3606e-07,12.774,8.0586
4.2654,13.77,10.428,1.4189e-07,12.797,8.0427
4.2251,13.767,10.426,-1.8733e-07,12.821,8.0267
4.1849,13.763,10.423,-6.7341e-07,12.844,8.0108
4.1447,13.76,10.421,-1.1016e-06,12.868,7.9949
4.1046,13.757,10.418,-1.4519e-07,12.892,7.979
4.0646,13.753,10.416,1.6601e-07,12.915,7.9631
4.0246,13.75,10.413,-8.0214e-08,12.939,7.9473
3.9847,13.747,10.411,-1.4588e-07,12.962,7.9314
3.9448,13.743,10.408,4.1219e-07,12.986,7.9155
3.905,13.74,10.406,5.5811e-08,13.009,7.8997
3.8653,13.737,10.403,1.4157e-08,13.033,7.8838
3.8256,13.733,10.401,1.1762e-07,13.056,7.868
3.786,13.73,10.398,2.2196e-07,13.079,7.8522
3.7464,13.727,10.396,3.1549e-07,13.103,7.8364
3.707,13.724,10.393,-4.306e-08,13.126,7.8206
3.6676,13.72,10.391,-3.2641e-07,13.15,7.8048
3.6282,13.717,10.388,-1.3181e-07,13.173,7.789
3.589,13.714,10.386,2.297e-07,13.197,7.7732
3.5498,13.71,10.383,-3.6525e-08,13.22,7.7575
3.5106,13.707,10.381,8.0888e-09,13.243,7.7417
3.4716,13.704,10.378,3.026e-09,13.267,7.726
3.4326,13.7,10.376,-3.9513e-07,13.29,7.7102
3.3937,13.697,10.373,-1.7913e-07,13.314,7.6945
3.3549,13.694,10.371,2.9642e-07,13.337,7.6788
3.3162,13.691,10.368,1.5837e-08,13.36,7.6631
3.2775,13.687,10.366,-6.9601e-08,13.384,7.6474
3.2389,13.684,10.363,5.969e-07,13.407,7.6317
3.2004,13.681,10.361,1.1499e-06,13.43,7.616
3.162,13.677,10.358,2.2433e-07,13.454,7.6003
3.1236,13.674,10.356,-1.0147e-07,13.477,7.5847
3.0854,13.671,10.353,-3.5509e-07,13.5,7.569
3.0472,13.667,10.351,-8.6139e-07,13.524,7.5534
3.0091,13.664,10.348,-9.4531e-08,13.547,7.5377
2.9711,13.661,10.346,8.6453e-08,13.57,7.5221
2.9332,13.658,10.343,-4.7398e-08,13.593,7.5065
2.8954,13.654,10.341,-1.0904e-07,13.617,7.4909
2.8577,13.651,10.338,-6.4182e-07,13.64,7.4753
2.8201,13.648,10.336,-1.043e-06,13.663,7.4597
2.7825,13.645,10.333,-1.0797e-07,13.686,7.4441
2.7451,13.641,10.331,-2.0924e-08,13.71,7.4286
2.7078,13.638,10.328,-3.9966e-08,13.733,7.413
2.6706,13.635,10.326,-2.747e-07,13.756,7.3975
2.6334,13.631,10.323,-1.0575e-06,13.779,7.3819
2.5964,13.628,10.321,-2.7694e-07,13.802,7.3664
2.5595,13.625,10.318,1.2546e-07,13.826,7.3509
2.5227,13.622,10.316,-5.544e-08,13.849,7.3354
2.486,13.618,10.313,-1.7888e-07,13.872,7.3199
2.4495,13.615,10.311,-6.0319e-07,13.895,7.3044
2.413,13.612,10.309,3.2661e-07,13.918,7.2889
2.3767,13.609,10.306,7.087e-08,13.941,7.2734
2.3404,13.605,10.304,-8.8011e-08,13.964,7.258
2.3043,13.602,10.301,-2.9743e-08,13.988,7.2425
2.2684,13.599,10.299,5.5786e-07,14.011,7.2271
2.2325,13.596,10.296,6.1471e-08,14.034,7.2116
2.1968,13.592,10.294,-2.6873e-08,14.057,7.1962
2.1612,13.589,10.291,7.6647e-08,14.08,7.1808
2.1258,13.586,10.289,1.7364e-08,14.103,7.1654
2.0905,13.583,10.286,-2.625e-07,14.126,7.15
2.0553,13.579,10.284,-7.7425e-07,14.149,7.1346
2.0203,13.576,10.281,6.144e-07,14.172,7.1192
1.9854,13.573,10.279,8.5095e-07,14.195,7.1039
1.9507,13.57,10.277,2.9122e-07,14.218,7.0885
1.9161,13.566,10.274,1.325e-07,14.241,7.0732
1.8817,13.563,10.272,7.4602e-08,14.264,7.0578
1.8474,13.56,10.269,-5.5838e-07,14.287,7.0425
1.8133,13.557,10.267,-4.0789e-07,14.31,7.0272
1.7794,13.554,10.264,1.0564e-06,14.333,7.0119
1.7457,13.55,10.262,4.7018e-07,14.356,6.9966
1.7121,13.547,10.259,1.5216e-07,14.379,6.9813
1.6787,13.544,10.257,1.6094e-08,14.402,6.966
1.6455,13.541,10.255,-3.2959e-07,14.425,6.9507
1.6124,13.537,10.252,-1.132e-07,14.448,6.9355
1.5796,13.534,10.25,4.8623e-07,14.471,6.9202
1.5469,13.531,10.247,-5.8199e-07,14.494,6.905
1.5145,13.528,10.245,-2.1254e-09,14.517,6.8898
1.4822,13.525,10.242,1.861e-08,14.539,6.8746
1.4502,13.521,10.24,4.4381e-08,14.562,6.8593
1.4184,13.518,10.238,9.0693e-08,14.585,6.8441
1.3867,13.515,10.235,-6.0658e-07,14.608,6.8289
1.3554,13.512,10.233,5.1532e-07,14.631,6.8138
1.3242,13.509,10.23,-2.4776e-07,14.654,6.7986
1.2933,13.505,10.228,-1.9051e-07,14.677,6.7834
1.2626,13.502,10.225,2.102e-07,14.699,6.7683
1.2322,13.499,10.223,1.5468e-07,14.722,6.7531
1.202,13.496,10.221,-8.2913e-09,14.745,6.738
1.1721,13.492,10.218,-2.7191e-07,14.768,6.7229
1.1424,13.489,10.216,2.8804e-07,14.791,6.7078
1.113,13.486,10.213,-8.6663e-07,14.813,6.6927
1.0839,13.483,10.211,8.7505e-07,14.836,6.6776
1.055,13.48,10.208,-4.0424e-07,14.859,6.6625
1.0265,13.477,10.206,1.5671e-07,14.882,6.6474
0.99825,13.473,10.204,2.5169e-07,14.904,6.6324
0.97031,13.47,10.201,-2.0137e-08,14.927,6.6173
0.94267,13.467,10.199,-9.0533e-08,14.95,6.6023
0.91536,13.464,10.196,7.4201e-08,14.973,6.5872
0.88836,13.461,10.194,-3.8117e-07,14.995,6.5722
0.86171,13.457,10.192,6.4215e-08,15.018,6.5572
0.83539,13.454,10.189,-2.233e-07,15.041,6.5422
0.80942,13.451,10.187,-1.2633e-07,15.063,6.5272
0.78381,13.448,10.184,2.0781e-07,15.086,6.5122
0.75856,13.445,10.182,1.5481e-07,15.109,6.4972
0.73368,13.442,10.179,6.9942e-09,15.131,6.4823
0.70918,13.438,10.177,1.4106e-07,15.154,6.4673
0.68507,13.435,10.175,-9.5704e-08,15.177,6.4524
0.66136,13.432,10.172,1.0396e-07,15.199,6.4375
0.63804,13.429,10.17,-1.9869e-07,15.222,6.4225
0.61514,13.426,10.167,-7.4378e-08,15.244,6.4076
0.59266,13.422,10.165,1.9279e-07,15.267,6.3927
0.57061,13.419,10.163,-5.9072e-07,15.29,6.3778
0.54898,13.416,10.16,1.316e-07,15.312,6.3629
0.5278,13.413,10.158,2.7225e-07,15.335,6.3481
0.50707,13.41,10.156,-3.7392e-07,15.357,6.3332
0.48679,13.407,10.153,4.114e-07,15.38,6.3184
0.46697,13.404,10.151,4.1741e-08,15.402,6.3035
0.44762,13.4,10.148,1.6711e-08,15.425,6.2887
0.42874,13.397,10.146,1.1556e-07,15.447,6.2739
0.41033,13.394,10.144,-5.8467e-08,15.47,6.2591
0.39241,13.391,10.141,4.5216e-08,15.492,6.2442
0.37498,13.388,10.139,3.1374e-08,15.515,6.2295
0.35803,13.385,10.136,-1.0912e-07,15.537,6.2147
0.34157,13.381,10.134,-4.4876e-08,15.56,6.1999
0.32561,13.378,10.132,1.1467e-07,15.582,6.1851
0.31015,13.375,10.129,-2.3059e-08,15.605,6.1704
0.29518,13.372,10.127,-2.1168e-07,15.627,6.1557
0.2807,13.369,10.124,-1.5622e-07,15.65,6.1409
0.26672,13.366,10.122,1.0277e-07,15.672,6.1262
0.25323,13.363,10.12,1.9397e-07,15.694,6.1115
0.24024,13.359,10.117,-3.7023e-08,15.717,6.0968
0.22773,13.356,10.115,-1.9518e-07,15.739,6.0821
0.2157,13.353,10.113,-1.3352e-07,15.762,6.0674
0.20415,13.35,10.11,8.8324e-08,15.784,6.0528
0.19306,13.347,10.108,2.0416e-07,15.806,6.0381
0.18245,13.344,10.105,7.6887e-08,15.829,6.0235
0.17228,13.341,10.103,-2.5537e-08,15.851,6.0088
0.16257,13.338,10.101,-5.1014e-08,15.873,5.9942
0.15329,13.334,10.098,-5.0339e-10,15.896,5.9796
0.14444,13.331,10.096,7.3116e-08,15.918,5.965
0.13602,13.328,10.094,7.2735e-08,15.94,5.9504
0.12799,13.325,10.091,3.3589e-08,15.962,5.9358
0.12037,13.322,10.089,3.0241e-09,15.985,5.9212
0.11312,13.319,10.087,-1.1853e-08,16.007,5.9067
0.10625,13.316,10.084,-9.5636e-09,16.029,5.8921
0.099742,13.313,10.082,5.7484e-09,16.051,5.8776
0.093578,13.309,10.08,2.4312e-08,16.074,5.863
0.087747,13.306,10.077,3.0731e-08,16.096,5.8485
0.082236,13.303,10.075,2.0952e-08,16.118,5.834
0.07703,13.3,10.072,1.1191e-08,16.14,5.8195
0.072118,13.297,10.07,2.9976e-09,16.163,5.805
0.067488,13.294,10.068,-2.6623e-09,16.185,5.7905
0.063129,13.291,10.065,-5.236e-09,16.207,5.7761
0.059028,13.288,10.063,-4.5849e-09,16.229,5.7616
0.055173,13.285,10.061,-9.8381e-10,16.251,5.7471
0.051553,13.282,10.058,4.8784e-09,16.273,5.7327
0.048155,13.278,10.056,1.1899e-08,16.296,5.7183
0.044967,13.275,10.054,1.8563e-08,16.318,5.7039
0.041977,13.272,10.051,2.2939e-08,16.34,5.6895
0.039173,13.269,10.049,2.2683e-08,16.362,5.6751
0.036544,13.266,10.047,1.8684e-08,16.384,5.6607
0.034079,13.263,10.044,1.5182e-08,16.406,5.6463
0.031772,13.26,10.042,1.2273e-08,16.428,5.6319
0.029614,13.257,10.04,9.9763e-09,16.45,5.6176
0.027596,13.254,10.037,8.286e-09,16.472,5.6033
0.025712,13.251,10.035,7.1644e-09,16.494,5.5889
0.023954,13.247,10.033,6.5447e-09,16.516,5.5746
0.022314,13.244,10.03,6.3309e-09,16.538,5.5603
0.020784,13.241,10.028,6.3973e-09,16.56,5.546
0.019357,13.238,10.026,6.5889e-09,16.582,5.5317
0.018027,13.235,10.023,6.7212e-09,16.604,5.5174
0.016784,13.232,10.021,6.5802e-09,16.626,5.5032
0.015624,13.229,10.019,5.9611e-09,16.648,5.4889
0.01454,13.226,10.016,5.261e-09,16.67,5.4747
0.01353,13.223,10.014,4.6506e-09,16.692,5.4604
0.012588,13.22,10.012,4.1224e-09,16.714,5.4462
0.011711,13.217,10.009,3.6682e-09,16.736,5.432
0.010895,13.214,10.007,3.2799e-09,16.758,5.4178
0.010136,13.211,10.005,2.9488e-09,16.78,5.4036
0.009429,13.208,10.002,2.6662e-09,16.802,5.3894
0.0087718,13.204,10,2.423e-09,16.824,5.3753
0.0081602,13.201,9.9977,2.2097e-09,16.846,5.3611
0.0075908,13.198,9.9953,2.0167e-09,16.867,5.347
0.0070603,13.195,9.993,1.8339e-09,16.889,5.3328
0.0065657,13.192,9.9907,1.6604e-09,16.911,5.3187
0.0061051,13.189,9.9884,1.5046e-09,16.933,5.3046
0.0056764,13.186,9.9861,1.3649e-09,16.955,5.2905
0.0052778,13.183,9.9838,1.24e-09,16.977,5.2764
0.0049072,13.18,9.9814,1.1283e-09,16.998,5.2623
0.0045628,13.177,9.9791,1.0285e-09,17.02,5.2483
0.0042427,13.174,9.9768,9.3915e-10,17.042,5.2342
0.0039453,13.171,9.9745,8.589e-10,17.064,5.2202
0.0036689,13.168,9.9722,7.8647e-10,17.086,5.2061
0.0034117,13.165,9.9699,7.206e-10,17.107,5.1921
0.0031723,13.162,9.9676,6.6007e-10,17.129,5.1781
0.0029493,13.159,9.9653,6.1501e-10,17.151,5.1641
0.0027418,13.156,9.963,5.9817e-10,17.172,5.1501
0.0025487,13.153,9.9607,6.0095e-10,17.194,5.1361
0.0023693,13.15,9.9584,6.1178e-10,17.216,5.1222
0.0022026,13.146,9.9561,6.1626e-10,17.238,5.1082
0.0020478,13.143,9.9538,5.9722e-10,17.259,5.0943
0.001904,13.14,9.9515,5.3467e-10,17.281,5.0803
0.0017704,13.137,9.9492,4.0581e-10,17.303,5.0664
0.0016462,13.134,9.9469,1.8506e-10,17.324,5.0525
0.0015307,13.131,9.9446,-1.5599e-10,17.346,5.0386
0.0014232,13.128,9.9423,-4.1429e-09,17.367,5.0247
0.0013231,13.125,9.94,-4.4262e-06,17.389,5.0108
0.0012298,13.122,9.9377,-1.247e-05,17.411,4.997
0.0011425,13.119,9.9354,-1.905e-05,17.432,4.9831
0.0010609,13.116,9.9331,-2.1626e-05,17.454,4.9693
0.00098469,13.113,9.9308,-2.0203e-05,17.475,4.9555
0.00091398,13.11,9.9286,-1.7331e-05,17.497,4.9416
0.00084865,13.107,9.9263,-1.5912e-05,17.518,4.9278
0.00078801,13.104,9.924,-1.4668e-05,17.54,4.914
0.00073172,13.101,9.9217,-1.3524e-05,17.561,4.9003
0.00067947,13.098,9.9194,-1.2471e-05,17.583,4.8865
0.00063097,13.095,9.9171,-1.1502e-05,17.604,4.8727
0.00058594,13.092,9.9149,-1.061e-05,17.626,4.859
0.00054412,13.089,9.9126,-9.7881e-06,17.647,4.8453
0.00050526,13.086,9.9103,-9.0298e-06,17.669,4.8315
0.00046915,13.083,9.908,-8.3307e-06,17.69,4.8178
0.00043564,13.08,9.9057,-7.6867e-06,17.712,4.8041
0.00040455,13.077,9.9035,-7.0938e-06,17.733,4.7904
0.00037571,13.074,9.9012,-6.5482e-06,17.755,4.7768
0.00034897,13.071,9.8989,-6.0461e-06,17.776,4.7631
0.00032416,13.068,9.8966,-5.5839e-06,17.797,4.7494
0.00030114,13.065,9.8944,-5.158e-06,17.819,4.7358
0.00027977,13.062,9.8921,-4.7651e-06,17.84,4.7222
0.0002599,13.059,9.8898,-4.4019e-06,17.862,4.7086
0.00024142,13.056,9.8876,-4.5316e-06,17.883,4.6949
0.00022421,13.053,9.8853,-6.282e-06,17.904,4.6814
0.0002081,13.05,9.883,-8.0839e-06,17.926,4.6678
0.00019298,13.047,9.8808,-8.878e-06,17.947,4.6542
0.00017882,13.044,9.8785,-8.4556e-06,17.968,4.6407
0.00016569,13.041,9.8762,-7.4589e-06,17.989,4.6271
0.00015361,13.038,9.874,-6.857e-06,18.011,4.6136
0.00014242,13.035,9.8717,-6.3355e-06,18.032,4.6001
0.00013205,13.032,9.8694,-5.8541e-06,18.053,4.5865
0.00012245,13.029,9.8672,-5.4096e-06,18.074,4.573
0.00011354,13.026,9.8649,-4.999e-06,18.096,4.5596
0.00010528,13.023,9.8627,-4.6198e-06,18.117,4.5461
9.7627e-05,13.02,9.8604,-4.2694e-06,18.138,4.5326
9.0526e-05,13.017,9.8582,-3.9455e-06,18.159,4.5192
8.3943e-05,13.014,9.8559,-3.6462e-06,18.181,4.5058
7.7843e-05,13.011,9.8536,-3.3699e-06,18.202,4.4923
7.2192e-05,13.008,9.8514,-3.1148e-06,18.223,4.4789
6.6955e-05,13.005,9.8491,-2.8793e-06,18.244,4.4655
6.2103e-05,13.002,9.8469,-2.6619e-06,18.265,4.4521
5.7605e-05,12.999,9.8446,-2.461e-06,18.286,4.4388
5.3433e-05,12.996,9.8424,-2.2752e-06,18.307,4.4254
4.956e-05,12.993,9.8401,-2.103e-06,18.328,4.4121
4.5967e-05,12.99,9.8379,-1.9424e-06,18.35,4.3987
4.2635e-05,12.987,9.8357,-1.794e-06,18.371,4.3854
3.9546e-05,12.985,9.8334,-1.6583e-06,18.392,4.3721
3.6683e-05,12.982,9.8312,-1.535e-06,18.413,4.3588
3.4029e-05,12.979,9.8289,-1.4233e-06,18.434,4.3455
3.157e-05,12.976,9.8267,-1.3218e-06,18.455,4.3322
2.929e-05,12.973,9.8244,-1.2286e-06,18.476,4.319
2.7174e-05,12.97,9.8222,-1.1413e-06,18.497,4.3057
2.5209e-05,12.967,9.82,-1.0561e-06,18.518,4.2925
2.3359e-05,12.964,9.8177,-9.5507e-07,18.539,4.2793
2.1615e-05,12.961,9.8155,-8.3607e-07,18.56,4.2661
1.9982e-05,12.958,9.8133,-7.0511e-07,18.581,4.2529
1.8463e-05,12.955,9.811,-5.6837e-07,18.602,4.2397
1.7058e-05,12.952,9.8088,-4.3214e-07,18.623,4.2265
1.5767e-05,12.949,9.8066,-3.0284e-07,18.644,4.2134
1.4587e-05,12.946,9.8043,-1.87e-07,18.664,4.2002
1.3516e-05,12.943,9.8021,-9.1249e-08,18.685,4.1871
1.2547e-05,12.94,9.7999,-2.2365e-08,18.706,4.174
1.1673e-05,12.937,9.7976,1.2779e-08,18.727,4.1609
1.0887e-05,12.934,9.7954,7.1861e-09,18.748,4.1478
1.0178e-05,12.931,9.7932,-4.6258e-08,18.769,4.1347
9.5331e-06,12.928,9.791,-1.5478e-07,18.79,4.1216
8.9404e-06,12.926,9.7887,-3.2574e-07,18.81,4.1086
8.3843e-06,12.923,9.7865,-5.6659e-07,18.831,4.0955
7.8483e-06,12.92,9.7843,-8.8491e-07,18.852,4.0825
7.3143e-06,12.917,9.7821,-1.2884e-06,18.873,4.0695
6.7624e-06,12.914,9.7798,-1.7849e-06,18.894,4.0565
6.1731e-06,12.911,9.7776,-2.3728e-06,18.914,4.0435
5.5908e-06,12.908,9.7754,-2.7606e-06,18.935,4.0305
5.0442e-06,12.905,9.7732,-2.8753e-06,18.956,4.0176
4.5338e-06,12.902,9.771,-2.7994e-06,18.977,4.0046
4.06e-06,12.899,9.7688,-2.6038e-06,18.997,3.9917
3.6228e-06,12.896,9.7666,-2.3468e-06,19.018,3.9788
3.222e-06,12.893,9.7643,-2.0751e-06,19.039,3.9659
2.8568e-06,12.89,9.7621,-1.823e-06,19.059,3.953
2.5264e-06,12.887,9.7599,-1.613e-06,19.08,3.9401
2.2293e-06,12.885,9.7577,-1.4555e-06,19.101,3.9272
1.9639e-06,12.882,9.7555,-1.3486e-06,19.121,3.9144
1.7282e-06,12.879,9.7533,-1.2787e-06,19.142,3.9015
1.5199e-06,12.876,9.7511,-1.2199e-06,19.162,3.8887
1.3361e-06,12.873,9.7489,-1.1388e-06,19.183,3.8759
1.1714e-06,12.87,9.7467,-1.0536e-06,19.204,3.8631
1.0235e-06,12.867,9.7445,-9.7488e-07,19.224,3.8503
8.9094e-07,12.864,9.7423,-9.0203e-07,19.245,3.8375
7.7228e-07,12.861,9.7401,-8.3467e-07,19.265,3.8248
6.6624e-07,12.858,9.7379,-7.7238e-07,19.286,3.812
5.7158e-07,12.855,9.7357,-7.1477e-07,19.306,3.7993
4.8714e-07,12.853,9.7335,-6.6148e-07,19.327,3.7866
4.1179e-07,12.85,9.7313,-6.1215e-07,19.347,3.7739
3.4775e-07,12.847,9.7291,-6.3459e-07,19.368,3.7612
2.9023e-07,12.844,9.7269,-7.3837e-07,19.388,3.7486
2.3082e-07,12.841,9.7247,-8.5527e-07,19.408,3.7359
1.6492e-07,12.838,9.7225,-9.3843e-07,19.429,3.7232
9.1759e-08,12.835,9.7203,-9.6239e-07,19.449,3.7106
1.4415e-08,12.832,9.7181,-9.2309e-07,19.47,3.698
-6.021e-08,12.829,9.7159,-8.3784e-07,19.49,3.6854
-1.2138e-07,12.826,9.7137,-7.4533e-07,19.51,3.6728
-1.6137e-07,12.824,9.7115,-6.8627e-07,19.531,3.6602
-1.943e-07,12.821,9.7093,-6.35e-07,19.551,3.6477
-2.2203e-07,12.818,9.7072,-5.8748e-07,19.571,3.6351
-2.449e-07,12.815,9.705,-5.4349e-07,19.592,3.6226
-2.6327e-07,12.812,9.7028,-5.0283e-07,19.612,3.6101
-2.7751e-07,12.809,9.7006,-4.6527e-07,19.632,3.5976
-2.88e-07,12.806,9.6984,-4.3061e-07,19.653,3.5851
-2.9516e-07,12.803,9.6962,-3.9865e-07,19.673,3.5726
-2.9941e-07,12.8,9.6941,-3.6916e-07,19.693,3.5602
-3.0117e-07,12.798,9.6919,-3.4195e-07,19.713,3.5478
-3.0091e-07,12.795,9.6897,-3.1681e-07,19.734,3.5353
-2.991e-07,12.792,9.6875,-2.9354e-07,19.754,3.5229
-2.9622e-07,12.789,9.6853,-2.7193e-07,19.774,3.5105
-3.1744e-07,12.786,9.6832,-5.1031e-07,19.794,3.4981
-8.3045e-07,12.783,9.681,-5.088e-06,19.814,3.4858
-1.2772e-06,12.78,9.6788,-6.4083e-06,19.834,3.4734
-1.0894e-06,12.778,9.6766,6.2478e-07,19.855,3.4611
-2.1847e-07,12.775,9.6745,1.2534e-05,19.875,3.4488
8.6424e-07,12.772,9.6723,1.7268e-05,19.895,3.4365
1.1676e-06,12.769,9.6701,-5.7966e-06,19.915,3.4242
-1.8043e-07,12.766,9.668,-3.2568e-05,19.935,3.4119
-2.1864e-06,12.763,9.6658,-2.9313e-05,19.955,3.3996
