10,10,10,10,10
9.1837,14.865,0.24447,9.9592,9.9846
9.1374,14.983,0.001907,9.9847,9.9661
9.1106,14.982,1.456e-05,10.012,9.9476
9.0839,14.98,1.8024e-07,10.039,9.929
9.0572,14.978,-2.1304e-07,10.066,9.9105
9.0305,14.975,-4.9557e-07,10.093,9.892
8.9893,15.062,0.096563,10.119,9.8735
8.9216,15.31,0.10372,10.143,9.8546
8.8527,15.563,0.10222,10.167,9.8352
8.7834,15.816,0.10073,10.192,9.8153
8.7136,16.068,0.099249,10.218,9.795
8.6434,16.321,0.0978,10.244,9.7742
8.5728,16.573,0.096435,10.27,9.7529
8.5018,16.825,0.095167,10.297,9.7311
8.4303,17.078,0.093774,10.324,9.7089
8.3706,17.255,0.0082047,10.352,9.6862
8.3393,17.256,3.2225e-05,10.383,9.6633
8.3087,17.253,1.836e-07,10.415,9.6405
8.2782,17.25,-1.4422e-07,10.446,9.6177
8.2476,17.247,2.6561e-08,10.477,9.5949
8.2171,17.244,1.5256e-07,10.508,9.5722
8.1866,17.241,-2.7123e-07,10.539,9.5494
8.156,17.238,1.1034e-08,10.57,9.5266
8.1255,17.235,1.7756e-07,10.601,9.5039
8.0951,17.232,-3.1376e-07,10.632,9.4811
8.0646,17.229,4.415e-08,10.663,9.4584
8.0341,17.226,1.7785e-07,10.694,9.4357
8.0037,17.223,-3.7212e-07,10.725,9.413
7.9732,17.22,1.2469e-07,10.756,9.3903
7.9428,17.217,5.2793e-07,10.787,9.3676
7.8974,17.307,0.087767,10.817,9.3448
7.8256,17.556,0.09253,10.845,9.3218
7.753,17.809,0.091398,10.874,9.2982
7.6799,18.061,0.090271,10.903,9.2742
7.6064,18.313,0.089195,10.932,9.2496
7.5325,18.565,0.088051,10.962,9.2247
7.4581,18.817,0.087082,10.992,9.1992
7.3834,19.069,0.086103,11.023,9.1733
7.3082,19.321,0.08511,11.054,9.1469
7.2456,19.493,0.0056959,11.086,9.12
7.2109,19.492,1.2825e-05,11.121,9.0931
7.1768,19.489,8.89e-08,11.156,9.0661
7.1426,19.485,-1.4142e-07,11.192,9.0392
7.1084,19.481,-7.0873e-08,11.227,9.0123
7.0743,19.477,-5.7724e-07,11.262,8.9854
7.0402,19.473,1.0338e-06,11.297,8.9585
7.0061,19.47,1.16e-07,11.332,8.9316
6.9721,19.466,1.9639e-07,11.366,8.9047
6.938,19.462,-6.1249e-07,11.401,8.8779
6.904,19.458,-7.1843e-08,11.436,8.851
6.87,19.454,-5.163e-07,11.471,8.8242
6.836,19.451,9.6195e-07,11.506,8.7974
6.8021,19.447,1.5382e-07,11.541,8.7706
6.7681,19.443,2.2285e-08,11.576,8.7438
6.7188,19.534,0.081339,11.61,8.717
6.6434,19.784,0.084811,11.642,8.6898
6.5672,20.036,0.08398,11.674,8.6621
6.4906,20.288,0.083107,11.707,8.634
6.4136,20.54,0.082269,11.74,8.6054
6.3362,20.791,0.081482,11.773,8.5764
6.2585,21.043,0.080728,11.808,8.5468
6.1803,21.295,0.080014,11.842,8.5168
6.1018,21.546,0.079351,11.877,8.4864
6.0363,21.714,0.0042611,11.913,8.4555
5.9984,21.712,6.0698e-06,11.952,8.4245
5.9609,21.707,-8.7018e-08,11.991,8.3935
5.9235,21.702,2.7889e-07,12.03,8.3625
5.8861,21.698,-1.1486e-07,12.069,8.3316
5.8487,21.693,6.5372e-07,12.108,8.3007
5.8113,21.688,4.2033e-07,12.146,8.2698
5.774,21.683,1.3288e-08,12.185,8.2389
5.7367,21.679,5.7374e-07,12.224,8.208
5.6994,21.674,2.6454e-07,12.263,8.1771
5.6621,21.669,2.434e-07,12.301,8.1463
5.6249,21.665,-4.3275e-07,12.34,8.1155
5.5878,21.66,1.1454e-07,12.379,8.0847
5.5506,21.655,-8.1697e-08,12.418,8.0539
5.5135,21.651,2.849e-07,12.456,8.0231
5.4608,21.742,0.077206,12.494,7.9923
5.3822,21.992,0.080088,12.529,7.9612
5.3029,22.243,0.079462,12.565,7.9295
5.2232,22.495,0.078881,12.602,7.8975
5.1432,22.746,0.078333,12.639,7.8649
5.0628,22.997,0.077775,12.676,7.8319
4.982,23.249,0.077263,12.714,7.7984
4.901,23.5,0.076774,12.752,7.7645
4.8195,23.75,0.07628,12.791,7.7301
4.7516,23.916,0.0035781,12.831,7.6953
4.711,23.912,3.9644e-06,12.873,7.6604
4.6707,23.906,-6.4866e-08,12.916,7.6255
4.6305,23.9,-1.264e-07,12.958,7.5907
4.5903,23.895,-1.8885e-07,13.001,7.5558
4.5502,23.889,-7.904e-07,13.043,7.521
4.5101,23.883,-5.6311e-08,13.086,7.4862
