10,10,10,10,10,10
9.3197,14.061,10.715,0.27339,9.9583,9.9821
9.2575,14.17,10.732,0.0025685,9.9811,9.9617
9.2129,14.168,10.729,2.3694e-05,10.006,9.9412
9.1685,14.164,10.727,2.5738e-07,10.03,9.9207
9.1241,14.161,10.724,-1.7863e-07,10.055,9.9003
9.0798,14.157,10.721,-9.2943e-07,10.079,9.8798
9.0353,14.154,10.719,0.006029,10.104,9.8594
8.8987,14.73,10.818,0.48008,10.12,9.8386
8.6979,15.691,10.986,0.46658,10.131,9.8161
8.4926,16.658,11.154,0.44046,10.144,9.7918
8.2842,17.625,11.323,0.41714,10.158,9.7657
8.0729,18.59,11.49,0.39707,10.175,9.7378
7.8587,19.554,11.658,0.37871,10.193,9.708
7.6418,20.518,11.826,0.36243,10.213,9.6764
7.4371,21.392,11.977,0.12559,10.236,9.643
7.3691,21.441,11.983,0.00015685,10.272,9.6087
7.3104,21.434,11.979,2.3293e-07,10.31,9.5745
7.2517,21.426,11.975,-2.4426e-07,10.347,9.5402
7.1932,21.419,11.971,1.8548e-07,10.385,9.506
7.1346,21.412,11.967,-3.0133e-07,10.422,9.4718
7.0762,21.405,11.963,1.2553e-07,10.459,9.4377
7.0177,21.398,11.959,-3.4657e-07,10.497,9.4035
6.9594,21.391,11.955,7.6952e-08,10.534,9.3694
6.9011,21.384,11.951,-3.8092e-07,10.572,9.3353
6.8428,21.376,11.947,1.0832e-06,10.609,9.3012
6.7847,21.369,11.943,-7.9662e-08,10.646,9.2672
6.7265,21.362,11.939,-3.5418e-07,10.684,9.2331
6.6685,21.355,11.935,6.8148e-07,10.721,9.1991
6.6105,21.348,11.931,-1.7214e-07,10.758,9.1651
6.5525,21.341,11.927,4.1342e-07,10.795,9.1311
6.4945,21.335,11.923,0.005423,10.833,9.0972
6.3302,21.965,12.032,0.34798,10.86,9.0628
6.1087,22.926,12.199,0.33843,10.884,9.0268
5.8846,23.887,12.365,0.32726,10.91,8.9889
5.6584,24.847,12.532,0.31722,10.937,8.9493
5.4301,25.807,12.698,0.30841,10.966,8.9078
5.1998,26.766,12.864,0.3005,10.997,8.8645
4.9676,27.724,13.03,0.29325,11.03,8.8194
4.7506,28.581,13.178,0.087327,11.065,8.7726
4.6734,28.609,13.179,2.9284e-05,11.115,8.725
4.6031,28.597,13.174,-4.6781e-08,11.165,8.6774
4.533,28.585,13.168,2.0864e-07,11.215,8.6298
4.463,28.573,13.163,-2.9079e-07,11.265,8.5823
4.3932,28.561,13.157,-1.0798e-07,11.315,8.5348
4.3235,28.549,13.152,1.7705e-09,11.364,8.4874
4.254,28.537,13.146,-3.6072e-07,11.414,8.44
4.1847,28.526,13.141,2.047e-07,11.464,8.3926
4.1156,28.514,13.135,1.2472e-07,11.514,8.3453
4.0466,28.502,13.13,-2.0946e-08,11.564,8.298
3.9778,28.49,13.124,4.8636e-07,11.613,8.2508
3.9092,28.478,13.119,4.009e-08,11.663,8.2036
3.8408,28.466,13.114,-1.0497e-07,11.712,8.1564
3.7725,28.454,13.108,3.8187e-07,11.762,8.1093
3.7045,28.443,13.103,-1.7123e-07,11.812,8.0622
3.6365,28.432,13.097,0.0051706,11.861,8.0151
3.4592,29.074,13.207,0.30996,11.901,7.9677
3.2287,30.027,13.372,0.30851,11.937,7.9186
2.9973,30.98,13.537,0.30707,11.975,7.8677
2.7656,31.931,13.701,0.30725,12.014,7.8151
2.5336,32.881,13.865,0.30854,12.056,7.7607
2.3021,33.829,14.028,0.31205,12.099,7.7045
2.0714,34.774,14.191,0.31817,12.143,7.6466
1.8574,35.624,14.337,0.11004,12.191,7.587
1.7781,35.656,14.339,0.000102,12.252,7.5266
1.7074,35.638,14.332,1.426e-07,12.314,7.4663
1.6376,35.62,14.324,-1.7983e-08,12.376,7.406
1.5685,35.602,14.317,2.9442e-07,12.438,7.3458
1.5004,35.585,14.31,-5.3662e-08,12.5,7.2856
1.4331,35.567,14.303,2.6158e-07,12.561,7.2256
1.3668,35.549,14.296,1.4187e-07,12.623,7.1656
1.3015,35.531,14.289,-9.7945e-07,12.684,7.1057
1.2372,35.514,14.282,6.1184e-08,12.746,7.0458
1.1741,35.496,14.275,-7.0838e-08,12.807,6.986
1.1121,35.478,14.267,-5.1501e-07,12.869,6.9263
1.0513,35.461,14.26,3.0461e-07,12.93,6.8667
0.99182,35.443,14.253,1.1796e-07,12.991,6.8071
0.93367,35.426,14.246,-5.2336e-07,13.052,6.7476
0.87693,35.408,14.239,-4.4982e-07,13.113,6.6882
0.82158,35.391,14.232,0.0059704,13.174,6.6288
0.69238,35.919,14.321,0.5526,13.227,6.5692
0.52612,36.8,14.473,0.67603,13.276,6.5081
0.38225,37.661,14.621,0.83041,13.326,6.4455
0.26999,38.484,14.762,1.0543,13.378,6.3814
0.19508,39.266,14.895,1.3456,13.432,6.3158
0.15492,40.029,15.026,1.6554,13.488,6.2488
0.13785,40.806,15.158,1.9048,13.545,6.1805
0.1314,41.598,15.294,1.6843,13.603,6.1108
0.12428,42.013,15.362,0.54301,13.668,6.04
0.11279,42.128,15.378,0.17684,13.738,5.9688
0.09958,42.146,15.377,0.062449,13.809,5.8975
0.086491,42.136,15.37,0.024426,13.881,5.8264
0.074385,42.117,15.362,0.010598,13.953,5.7553
0.063565,42.094,15.354,0.0050649,14.025,5.6844
0.054076,42.071,15.345,0.0026398,14.096,5.6136
0.045849,42.047,15.336,0.0014853,14.168,5.5429
0.038772,42.023,15.328,0.00089346,14.239,5.4723
0.032719,41.999,15.319,0.00056919,14.311,5.4018
