10,10,10,10,10,10
12.94,14.887,0.21826,9.959,9.9805,6.6215
16.942,14.993,0.0012319,9.9846,9.958,2.9738
20.012,14.992,6.0243e-06,10.012,9.9355,0.2763
20.611,14.989,2.9225e-08,10.039,9.9129,0.049014
20.984,14.987,1.9874e-11,10.066,9.8904,0.048817
21.356,14.985,-4.6274e-11,10.093,9.8679,0.048848
21.728,14.984,0.0048573,10.12,9.8454,0.048841
22.001,15.585,0.34728,10.139,9.8224,0.047172
22.214,16.546,0.33218,10.156,9.7979,0.044124
22.424,17.509,0.31304,10.173,9.7715,0.041491
22.632,18.471,0.29598,10.193,9.7432,0.039154
22.838,19.432,0.28069,10.214,9.7132,0.037036
23.043,20.393,0.26691,10.237,9.6813,0.035148
23.245,21.352,0.25443,10.262,9.6476,0.033432
23.462,22.213,0.075998,10.29,9.6121,0.031995
23.814,22.249,2.8767e-05,10.33,9.5758,0.031873
24.173,22.244,-8.6691e-08,10.37,9.5396,0.031881
24.531,22.239,-1.1871e-07,10.41,9.5033,0.031888
24.89,22.234,1.625e-07,10.45,9.4671,0.031908
25.249,22.229,1.7375e-10,10.49,9.4308,0.031908
25.608,22.224,-2.4666e-12,10.53,9.3946,0.031885
25.966,22.219,3.2208e-14,10.57,9.3584,0.031924
26.325,22.215,4.8398e-17,10.61,9.3222,0.031922
26.684,22.21,7.8062e-19,10.65,9.2861,0.031934
27.043,22.205,8.7115e-21,10.69,9.2499,0.031935
27.401,22.2,2.99e-23,10.73,9.2138,0.031955
27.76,22.195,8.8667e-26,10.77,9.1777,0.031958
28.119,22.19,2.617e-26,10.81,9.1416,0.031966
28.477,22.185,-4.7255e-19,10.85,9.1056,0.031943
28.836,22.18,-4.4702e-10,10.89,9.0695,0.031968
29.195,22.176,0.0042291,10.93,9.0335,0.031986
29.444,22.833,0.23286,10.961,8.997,0.031123
29.641,23.79,0.22379,10.99,8.9588,0.029766
29.837,24.747,0.21487,11.021,8.9189,0.028559
30.03,25.703,0.20663,11.053,8.8771,0.027435
30.222,26.658,0.19901,11.088,8.8335,0.02641
30.412,27.613,0.19192,11.123,8.7882,0.02541
30.6,28.567,0.18533,11.161,8.741,0.024538
30.806,29.407,0.041909,11.202,8.6921,0.023766
31.147,29.423,1.2422e-06,11.254,8.6425,0.023733
31.492,29.414,-3.2896e-07,11.307,8.5929,0.023741
31.837,29.405,1.1962e-07,11.36,8.5433,0.023763
32.182,29.397,1.1508e-10,11.412,8.4938,0.023758
32.528,29.388,7.0791e-14,11.465,8.4443,0.023763
32.873,29.379,6.4831e-17,11.518,8.3948,0.023774
33.218,29.371,-4.6952e-21,11.57,8.3453,0.023768
33.563,29.362,1.8647e-25,11.623,8.2959,0.023777
33.908,29.354,5.6577e-27,11.675,8.2466,0.023787
34.253,29.345,6.6384e-30,11.728,8.1972,0.023793
34.599,29.336,4.4903e-33,11.78,8.1479,0.023807
34.944,29.328,1.5835e-33,11.833,8.0987,0.023817
35.289,29.319,2.9866e-26,11.885,8.0494,0.023822
35.634,29.311,1.9516e-18,11.937,8.0003,0.023827
35.98,29.302,1.4991e-10,11.99,7.9511,0.023835
36.325,29.295,0.0037631,12.042,7.902,0.023843
36.555,29.977,0.17448,12.085,7.8524,0.023322
36.738,30.93,0.16904,12.127,7.8012,0.022585
36.92,31.882,0.16388,12.17,7.7481,0.021871
37.1,32.833,0.15902,12.215,7.6934,0.021184
37.278,33.784,0.15444,12.261,7.6368,0.020588
37.454,34.734,0.15012,12.309,7.5785,0.020003
37.628,35.683,0.14603,12.359,7.5185,0.019442
37.822,36.507,0.026388,12.412,7.4567,0.018961
38.151,36.51,2.3579e-08,12.477,7.3943,0.018952
