10,10,10,10,10
9.1837,14.865,0.24447,9.9592,9.9846
9.1374,14.983,0.001907,9.9847,9.9661
9.1106,14.982,1.456e-05,10.012,9.9476
9.0839,14.98,1.8024e-07,10.039,9.929
9.0572,14.978,-2.1304e-07,10.066,9.9105
9.0305,14.975,2.2769e-07,10.093,9.892
9.0038,14.973,-2.1591e-07,10.12,9.8735
8.9772,14.971,2.2565e-08,10.147,9.855
8.9505,14.969,0.00010107,10.174,9.8365
8.922,14.977,0.008153,10.201,9.818
8.892,14.996,0.0085965,10.228,9.7995
8.8619,15.014,0.0085709,10.255,9.7809
8.8323,15.03,0.0031327,10.281,9.7624
8.8053,15.029,2.5579e-05,10.309,9.7438
8.7786,15.027,2.6084e-07,10.336,9.7252
8.7519,15.025,-5.9114e-08,10.363,9.7066
8.7251,15.023,5.5268e-07,10.39,9.688
8.6984,15.02,-2.5842e-08,10.417,9.6695
8.6717,15.018,1.7224e-07,10.444,9.6509
8.6451,15.016,3.0454e-07,10.471,9.6323
8.6184,15.014,1.1432e-07,10.498,9.6138
8.5917,15.011,-4.6007e-07,10.525,9.5953
8.5651,15.009,-7.0679e-08,10.552,9.5767
8.5384,15.007,-9.7438e-08,10.58,9.5582
8.5118,15.005,-5.198e-07,10.607,9.5397
8.4852,15.002,8.2611e-07,10.634,9.5212
8.4585,15,-2.6848e-08,10.661,9.5027
8.4319,14.998,5.2238e-08,10.688,9.4842
8.4053,14.996,-9.3128e-07,10.715,9.4657
8.3788,14.993,-1.9737e-07,10.742,9.4472
8.3522,14.991,-2.8884e-08,10.769,9.4287
8.3256,14.989,1.516e-07,10.796,9.4103
8.299,14.987,0.00011936,10.823,9.3918
8.2706,14.996,0.0086043,10.85,9.3733
8.2405,15.015,0.0090609,10.876,9.3548
8.2104,15.035,0.0090346,10.903,9.3363
8.1807,15.051,0.003449,10.93,9.3178
8.1538,15.051,2.9578e-05,10.957,9.2992
8.1271,15.049,2.0611e-07,10.984,9.2806
8.1005,15.046,8.5415e-08,11.011,9.2621
8.0739,15.044,2.6281e-08,11.038,9.2435
8.0473,15.042,5.6138e-08,11.065,9.225
8.0207,15.039,-2.6102e-08,11.092,9.2065
7.9941,15.037,-6.3038e-07,11.12,9.1879
7.9676,15.035,3.6885e-07,11.147,9.1694
7.941,15.033,-1.5488e-07,11.174,9.1509
7.9144,15.03,4.1524e-07,11.201,9.1324
7.8879,15.028,-6.4493e-08,11.228,9.1139
7.8614,15.026,1.833e-07,11.255,9.0954
7.8349,15.024,-2.4656e-07,11.282,9.0769
7.8084,15.021,-3.1484e-07,11.309,9.0584
7.7819,15.019,7.3986e-07,11.336,9.04
7.7554,15.017,-4.2502e-08,11.363,9.0215
7.7289,15.015,7.6045e-08,11.39,9.0031
7.7024,15.012,-7.81e-07,11.417,8.9846
7.676,15.01,2.385e-07,11.444,8.9662
7.6495,15.008,0.00014303,11.471,8.9478
7.621,15.018,0.0091139,11.498,8.9293
7.5909,15.038,0.0095844,11.524,8.9109
7.5608,15.059,0.0095624,11.551,8.8924
7.531,15.076,0.0038416,11.578,8.8738
7.5042,15.076,3.521e-05,11.605,8.8553
7.4777,15.074,3.7356e-07,11.632,8.8368
7.4512,15.071,-3.918e-08,11.659,8.8182
7.4247,15.069,4.4038e-07,11.686,8.7997
7.3982,15.067,-4.0508e-08,11.713,8.7812
7.3717,15.065,1.3855e-07,11.74,8.7627
7.3452,15.062,6.1119e-07,11.767,8.7442
7.3188,15.06,5.4717e-09,11.794,8.7257
7.2923,15.058,5.0397e-08,11.821,8.7072
7.2659,15.056,-8.1495e-07,11.848,8.6887
7.2395,15.053,1.3434e-07,11.875,8.6703
7.2131,15.051,-9.8606e-08,11.902,8.6518
7.1867,15.049,4.7687e-08,11.929,8.6333
7.1603,15.046,1.0833e-06,11.956,8.6149
7.1339,15.044,-3.2076e-08,11.983,8.5965
7.1076,15.042,4.8089e-08,12.01,8.578
7.0812,15.04,-6.7563e-07,12.037,8.5596
7.0549,15.037,1.1207e-07,12.064,8.5412
7.0286,15.035,-1.5713e-07,12.091,8.5228
7.0022,15.033,0.00017751,12.118,8.5044
6.9738,15.044,0.0096876,12.145,8.486
6.9436,15.065,0.010175,12.171,8.4676
6.9134,15.087,0.010152,12.198,8.4491
6.8837,15.105,0.004316,12.225,8.4306
6.8569,15.105,4.2649e-05,12.252,8.4121
6.8305,15.103,3.8968e-07,12.279,8.3935
6.8041,15.101,8.6759e-08,12.306,8.375
6.7778,15.098,7.0103e-08,12.333,8.3565
6.7514,15.096,-1.5725e-07,12.36,8.3381
6.7251,15.094,3.7666e-07,12.387,8.3196
