10,10,10,10,10
9.1837,14.865,0.24447,9.9592,9.9846
9.1374,14.983,0.001907,9.9847,9.9661
9.1106,14.982,1.456e-05,10.012,9.9476
9.0839,14.98,1.8024e-07,10.039,9.929
9.0572,14.978,-2.1305e-07,10.066,9.9105
9.0305,14.976,0.0027133,10.093,9.892
8.9688,15.188,0.12299,10.117,9.8733
8.8923,15.489,0.12244,10.141,9.8541
8.8151,15.79,0.12029,10.165,9.8344
8.7374,16.092,0.11816,10.19,9.814
8.6592,16.393,0.11611,10.215,9.7931
8.5805,16.694,0.1142,10.241,9.7717
8.5012,16.995,0.11236,10.267,9.7496
8.4215,17.296,0.1105,10.294,9.727
8.3412,17.597,0.10882,10.322,9.7038
8.2619,17.889,0.069051,10.35,9.6801
8.2244,17.921,0.00023683,10.382,9.656
8.1926,17.918,8.4094e-07,10.414,9.6319
8.1609,17.915,-4.4086e-08,10.446,9.6078
8.1292,17.912,-4.5737e-08,10.479,9.5838
8.0975,17.909,-3.6828e-07,10.511,9.5597
8.0658,17.906,3.4729e-07,10.543,9.5357
8.0342,17.902,2.3378e-07,10.575,9.5117
8.0025,17.899,-2.5987e-07,10.608,9.4877
7.9709,17.896,-1.0905e-07,10.64,9.4637
7.9393,17.893,3.1376e-07,10.672,9.4397
7.9077,17.889,7.1062e-08,10.704,9.4157
7.8761,17.886,-4.4296e-07,10.737,9.3917
7.8445,17.883,1.2926e-07,10.769,9.3678
7.8129,17.88,0.0022666,10.801,9.3438
7.7453,18.099,0.10643,10.831,9.3197
7.6638,18.399,0.10564,10.859,9.2951
7.5818,18.7,0.10419,10.889,9.2699
7.4993,19.001,0.10269,10.919,9.2441
7.4162,19.301,0.10128,10.949,9.2178
7.3327,19.601,0.099935,10.98,9.1909
7.2487,19.902,0.098645,11.011,9.1634
7.1642,20.202,0.097387,11.043,9.1354
7.0792,20.502,0.0962,11.076,9.1068
6.9954,20.791,0.056503,11.109,9.0777
6.9542,20.816,9.3497e-05,11.146,9.0482
6.9178,20.812,2.0114e-07,11.184,9.0188
6.8815,20.808,1.8252e-07,11.221,8.9893
6.8451,20.804,5.1597e-08,11.258,8.9599
6.8088,20.799,7.1189e-08,11.296,8.9305
6.7725,20.795,-1.1011e-07,11.333,8.9011
6.7362,20.791,-9.4356e-08,11.37,8.8718
6.6999,20.786,-5.8927e-09,11.408,8.8424
6.6637,20.782,-1.776e-07,11.445,8.8131
6.6275,20.778,2.6501e-07,11.482,8.7837
6.5913,20.773,-1.4906e-07,11.52,8.7544
6.5551,20.769,6.0726e-07,11.557,8.7251
6.519,20.765,5.3914e-07,11.594,8.6959
6.4828,20.761,0.0019011,11.631,8.6666
6.41,20.982,0.095543,11.666,8.6372
6.324,21.282,0.094867,11.7,8.6072
6.2375,21.582,0.093784,11.734,8.5767
6.1505,21.882,0.092817,11.769,8.5457
6.063,22.181,0.091768,11.804,8.514
5.9751,22.481,0.090866,11.84,8.4819
5.8867,22.78,0.090024,11.877,8.4491
5.7979,23.079,0.089138,11.914,8.4158
5.7086,23.379,0.088326,11.951,8.382
5.6208,23.666,0.04876,11.989,8.3476
5.576,23.685,4.6483e-05,12.032,8.3129
5.5354,23.68,8.7288e-08,12.074,8.2782
5.4949,23.674,3.9046e-07,12.116,8.2436
5.4543,23.669,-2.2707e-08,12.159,8.2089
5.4138,23.663,2.22e-07,12.201,8.1743
5.3734,23.657,-6.1644e-08,12.243,8.1397
5.333,23.652,-4.4282e-07,12.285,8.1052
5.2926,23.646,-3.6545e-07,12.328,8.0706
5.2523,23.641,-4.9248e-08,12.37,8.0361
5.212,23.635,-3.953e-07,12.412,8.0016
5.1717,23.629,4.0118e-09,12.454,7.9671
5.1315,23.624,1.9722e-07,12.496,7.9327
5.0913,23.618,1.9195e-07,12.538,7.8982
5.0512,23.613,0.0016104,12.581,7.8638
4.9741,23.835,0.089417,12.62,7.8293
4.8842,24.134,0.088995,12.658,7.7942
4.7939,24.433,0.088354,12.698,7.7586
4.7031,24.732,0.087724,12.737,7.7224
4.6119,25.03,0.087174,12.778,7.6856
4.5203,25.329,0.086578,12.818,7.6484
4.4284,25.627,0.086041,12.86,7.6105
4.3361,25.925,0.085545,12.901,7.5722
4.2433,26.223,0.085182,12.944,7.5333
4.1524,26.508,0.044759,12.987,7.4938
4.1046,26.524,3.3685e-05,13.033,7.4541
4.0607,26.517,1.0692e-08,13.081,7.4144
4.0168,26.51,-6.0113e-07,13.128,7.3747
3.973,26.503,8.3471e-08,13.175,7.3351
3.9293,26.496,6.4743e-07,13.222,7.2955
3.8857,26.489,-9.6433e-08,13.269,7.2559
3.8421,26.482,3.922e-07,13.316,7.2164
